ID,Gender,Age,ZIP Code,Education,Experience,Family,Income,CCAvg,Mortgage,Securities Account,CD Account,Online,CreditCard,Personal Loan,,Income,Bin Size,Frequency table for INCOME column,,,,,CCAvg,Bin Size,Frequency table for CCAvg column,,,,,,Experience,Bin Size,Frequency table for EXPERIENCE column,,,,
A_1532,M,54,94720,3,30,2,75,3.2,0,0,0,0,1,0,,35,,,,,,,0.6,,,,,,,,10,,,,,,
A_1533,M,28,92521,1,4,2,114,0.2,0,0,0,1,0,0,,35,,,,,,,0.6,,,,,,,,10,,,,,,
A_1534,F,45,92697,2,21,4,134,5.5,0,0,1,1,1,1,,35,,,,,,,0.6,,,,,,,,10,,,,,,
A_1535,M,28,94305,3,2,4,111,2.3,0,0,0,1,0,0,,35,,,,,,,0.6,,,,,,,,10,,,,,,
A_1536,M,54,94301,2,29,4,62,3.8,149,0,0,1,0,0,,35,,,,,,,0.6,,,,,,,,10,,,,,,
A_1537,M,42,95616,1,18,1,45,0.7,0,1,0,1,0,0,,35,,,,,,,0.6,,,,,,,,10,,,,,,
A_1538,M,30,90064,1,4,2,113,0.2,0,0,0,1,0,0,,35,,,,,,,0.6,,,,,,,,10,,,,,,
A_1539,M,61,94550,1,36,1,128,2.6,0,0,0,1,0,0,,35,,,,,,,0.6,,,,,,,,10,,,,,,
A_1540,M,64,94061,3,38,4,168,5.7,0,0,0,1,0,1,,35,,,,,,,0.6,,,,,,,,10,,,,,,
A_1541,F,38,90095,3,13,1,81,4,206,1,0,1,0,0,,35,,,,,,,0.6,,,,,,,,10,,,,,,
A_1542,F,39,92521,2,14,1,75,0.1,297,0,0,0,1,0,,35,,,,,,,0.6,,,,,,,,10,,,,,,
A_1543,F,54,95841,3,29,4,21,0.1,0,0,0,0,0,0,,35,,,,,,,0.6,,,,,,,,10,,,,,,
A_1544,M,59,94701,1,33,3,83,4.4,0,0,0,1,0,0,,35,,,,,,,0.6,,,,,,,,10,,,,,,
A_1545,F,39,92354,1,15,1,121,3.5,368,1,0,1,0,0,,35,,,,,,,0.6,,,,,,,,10,,,,,,
A_1546,F,63,91320,3,33,4,40,1.67,0,0,0,1,0,0,,35,,,,,,,0.6,,,,,,,,10,,,,,,
A_1547,M,31,94501,3,5,1,101,2.9,170,1,0,0,0,0,,34,,,,,,,0.6,,,,,,,,10,,,,,,
A_1548,F,56,92120,3,26,2,90,4.5,0,0,0,0,0,0,,34,,,,,,,0.6,,,,,,,,10,,,,,,
A_1549,F,47,91320,2,20,1,68,2.67,0,0,0,1,1,0,,34,,,,,,,0.6,,,,,,,,10,,,,,,
A_1550,F,28,91330,2,3,2,74,1.8,221,1,0,0,0,0,,34,,,,,,,0.6,,,,,,,,9,,,,,,
A_1551,M,32,93023,2,8,4,74,0.1,257,0,0,0,1,0,,34,,,,,,,0.6,,,,,,,,9,,,,,,
A_1552,M,54,92821,3,30,2,51,3.2,0,0,0,0,0,0,,34,,,,,,,0.6,,,,,,,,9,,,,,,
A_1553,F,29,94611,1,5,1,149,1.5,0,0,0,1,0,0,,34,,,,,,,0.6,,,,,,,,9,,,,,,
A_1554,F,39,95039,3,15,1,31,1.4,88,0,0,1,1,0,,34,,,,,,,0.6,,,,,,,,9,,,,,,
A_1555,F,26,95616,3,0,2,85,1.6,0,0,0,0,0,0,,34,,,,,,,0.6,,,,,,,,9,,,,,,
A_1556,F,29,92672,3,-1,2,62,1.75,0,0,0,0,1,0,,34,,,,,,,0.6,,,,,,,,9,,,,,,
A_1557,M,46,95112,1,21,1,44,0.3,110,1,0,1,0,0,,34,,,,,,,0.6,,,,,,,,9,,,,,,
A_1558,F,38,92325,3,13,3,63,0.5,190,1,1,1,1,0,,34,,,,,,,0.6,,,,,,,,9,,,,,,
A_1559,F,55,95616,1,31,2,23,0.3,0,0,0,1,1,0,,34,,,,,,,0.6,,,,,,,,9,,,,,,
A_1560,F,48,94063,2,22,3,40,2.2,87,0,0,1,0,0,,34,,,,,,,0.6,,,,,,,,9,,,,,,
A_1561,F,36,95064,3,10,2,78,4.5,204,0,0,1,1,0,,34,,,,,,,0.5,,,,,,,,9,,,,,,
A_1562,F,39,92122,3,13,3,40,0.9,129,0,0,1,0,0,,34,,,,,,,0.5,,,,,,,,9,,,,,,
A_1563,F,40,90720,1,16,4,78,2.4,0,1,1,1,0,0,,34,,,,,,,0.5,,,,,,,,9,,,,,,
A_1564,F,26,90028,2,0,3,129,0.7,0,0,0,0,0,1,,34,,,,,,,0.5,,,,,,,,9,,,,,,
A_1565,F,55,91311,2,29,3,71,0.3,0,0,0,0,1,0,,34,,,,,,,0.5,,,,,,,,9,,,,,,
A_1566,M,61,94720,3,35,3,23,0.3,0,0,0,1,0,0,,34,,,,,,,0.5,,,,,,,,9,,,,,,
A_1567,M,57,94303,1,33,2,15,0.3,0,0,0,1,0,0,,34,,,,,,,0.5,,,,,,,,9,,,,,,
A_1568,M,56,94720,1,31,1,28,1.3,138,0,0,0,1,0,,34,,,,,,,0.5,,,,,,,,9,,,,,,
A_1569,M,31,94110,1,5,3,23,1,95,0,0,0,0,0,,34,,,,,,,0.5,,,,,,,,9,,,,,,
A_1570,M,61,91109,3,31,1,19,1.5,0,0,0,1,0,0,,34,,,,,,,0.5,,,,,,,,9,,,,,,
A_1571,F,58,95020,3,32,3,42,1.4,158,0,0,0,1,0,,34,,,,,,,0.5,,,,,,,,9,,,,,,
A_1572,F,43,90036,1,18,2,113,0.4,325,1,0,0,0,0,,34,,,,,,,0.5,,,,,,,,9,,,,,,
A_1573,F,29,90717,2,5,4,34,0.4,0,0,0,0,1,0,,33,,,,,,,0.5,,,,,,,,9,,,,,,
A_1574,F,50,90272,2,23,1,19,0.5,104,0,0,0,1,0,,33,,,,,,,0.5,,,,,,,,9,,,,,,
A_1575,F,49,94109,2,25,1,43,1.6,0,0,0,1,1,0,,33,,,,,,,0.5,,,,,,,,9,,,,,,
A_1576,M,43,94108,1,18,3,179,1.2,0,1,1,1,0,1,,33,,,,,,,0.5,,,,,,,,9,,,,,,
A_1577,M,58,92182,3,32,3,44,2.2,0,0,0,0,0,0,,33,,,,,,,0.5,,,,,,,,9,,,,,,
A_1578,M,41,92024,2,16,2,21,0.1,0,0,0,0,0,0,,33,,,,,,,0.5,,,,,,,,9,,,,,,
A_1579,M,65,92647,1,40,1,115,2.5,174,0,0,0,1,0,,33,,,,,,,0.5,,,,,,,,9,,,,,,
A_1580,M,52,90024,2,27,4,81,3.8,0,0,0,0,1,0,,33,,,,,,,0.5,,,,,,,,9,,,,,,
A_1581,F,55,93555,1,31,2,91,2.8,0,0,0,0,0,0,,33,,,,,,,0.5,,,,,,,,9,,,,,,
A_1582,F,49,90095,2,25,4,30,0.9,0,0,0,0,1,0,,33,,,,,,,0.5,,,,,,,,9,,,,,,
A_1583,F,52,92129,3,22,3,55,1.4,0,0,0,1,0,0,,33,,,,,,,0.5,,,,,,,,9,,,,,,
A_1584,F,56,91775,3,31,2,48,2.1,0,0,0,0,1,0,,33,,,,,,,0.5,,,,,,,,9,,,,,,
A_1585,F,30,94122,2,4,4,23,0.3,121,0,0,0,0,0,,33,,,,,,,0.5,,,,,,,,9,,,,,,
A_1586,M,36,92084,2,10,3,21,0.1,0,0,0,0,0,0,,33,,,,,,,0.5,,,,,,,,9,,,,,,
A_1587,M,41,92374,1,17,2,55,1.7,0,0,0,0,0,0,,33,,,,,,,0.5,,,,,,,,9,,,,,,
A_1588,F,42,95678,2,15,3,21,1,0,0,0,1,0,0,,33,,,,,,,0.5,,,,,,,,9,,,,,,
A_1589,M,60,93940,3,34,3,40,2.2,0,1,0,1,0,0,,33,,,,,,,0.5,,,,,,,,9,,,,,,
A_1590,M,44,95020,1,20,4,30,0.3,0,0,0,0,1,0,,33,,,,,,,0.5,,,,,,,,9,,,,,,
A_1591,F,34,90095,2,9,3,78,0.6,0,0,0,1,0,0,,33,,,,,,,0.5,,,,,,,,9,,,,,,
A_1592,F,56,92677,3,32,2,65,3.2,0,0,0,1,0,0,,33,,,,,,,0.5,,,,,,,,9,,,,,,
A_1593,M,31,91330,3,5,4,50,2.1,209,0,0,1,0,0,,32,,,,,,,0.5,,,,,,,,9,,,,,,
A_1594,M,29,90024,2,4,4,55,2,0,1,0,1,0,0,,32,,,,,,,0.5,,,,,,,,9,,,,,,
A_1595,M,31,94305,1,5,2,111,0.2,0,0,0,0,0,0,,32,,,,,,,0.5,,,,,,,,9,,,,,,
A_1596,F,36,92008,2,10,3,21,0.1,0,0,0,0,1,0,,32,,,,,,,0.5,,,,,,,,9,,,,,,
A_1597,F,42,92614,3,16,3,65,0.5,256,0,0,1,0,0,,32,,,,,,,0.5,,,,,,,,9,,,,,,
A_1598,F,64,90095,3,39,1,114,0.8,0,0,0,1,0,0,,32,,,,,,,0.5,,,,,,,,9,,,,,,
A_1599,M,61,91320,3,36,3,54,0.9,179,0,0,1,0,0,,32,,,,,,,0.5,,,,,,,,9,,,,,,
A_1600,M,35,94542,2,11,2,75,1.7,0,0,0,1,0,0,,32,,,,,,,0.5,,,,,,,,9,,,,,,
A_1601,M,28,91791,1,2,4,13,0.4,0,0,0,0,1,0,,32,,,,,,,0.5,,,,,,,,9,,,,,,
A_1602,M,38,90095,3,14,2,54,0.6,218,0,0,0,0,0,,32,,,,,,,0.5,,,,,,,,9,,,,,,
A_1603,M,44,94546,2,17,3,22,1,126,0,0,1,1,0,,32,,,,,,,0.5,,,,,,,,9,,,,,,
A_1604,M,45,95053,1,20,2,198,2.8,0,0,0,1,1,0,,32,,,,,,,0.5,,,,,,,,9,,,,,,
A_1605,F,46,92521,1,20,1,18,0.2,0,0,0,1,1,0,,32,,,,,,,0.5,,,,,,,,9,,,,,,
A_1606,F,57,92780,1,32,4,74,0.7,0,0,0,0,1,0,,32,,,,,,,0.5,,,,,,,,9,,,,,,
A_1607,M,40,94539,3,14,4,61,0.2,0,0,0,1,0,0,,32,,,,,,,0.5,,,,,,,,9,,,,,,
A_1608,M,38,94115,1,12,2,64,1.8,0,0,0,0,0,0,,32,,,,,,,0.5,,,,,,,,9,,,,,,
A_1609,M,39,92705,2,14,2,10,0.3,0,1,0,0,1,0,,32,,,,,,,0.5,,,,,,,,9,,,,,,
A_1610,M,23,92152,2,-2,2,82,1.8,0,1,0,0,1,0,,32,,,,,,,0.5,,,,,,,,9,,,,,,
A_1611,M,47,94025,2,22,3,61,2.7,168,0,0,1,1,0,,32,,,,,,,0.5,,,,,,,,9,,,,,,
A_1612,M,32,94302,1,7,2,83,2.5,148,1,0,1,0,0,,32,,,,,,,0.5,,,,,,,,9,,,,,,
A_1613,M,30,93711,3,5,3,73,2.6,0,0,0,1,0,0,,32,,,,,,,0.5,,,,,,,,9,,,,,,
A_1614,M,54,95060,1,30,2,22,0.4,89,0,0,1,0,0,,32,,,,,,,0.5,,,,,,,,9,,,,,,
A_1615,M,25,95039,2,0,2,91,1.8,321,0,0,0,0,0,,32,,,,,,,0.5,,,,,,,,8,,,,,,
A_1616,F,60,95354,3,34,3,65,2.2,94,1,1,0,1,0,,32,,,,,,,0.5,,,,,,,,8,,,,,,
A_1617,M,61,91711,1,36,3,13,0.5,0,0,0,1,0,0,,32,,,,,,,0.5,,,,,,,,8,,,,,,
A_1618,M,36,93555,1,11,1,103,4.6,255,0,0,1,0,0,,32,,,,,,,0.5,,,,,,,,8,,,,,,
A_1619,F,52,92130,1,26,1,95,0.3,0,0,0,1,0,0,,31,,,,,,,0.5,,,,,,,,8,,,,,,
A_1620,F,33,94303,1,7,4,31,1,0,0,0,1,1,0,,31,,,,,,,0.5,,,,,,,,8,,,,,,
A_1621,F,57,90405,1,31,3,131,0.6,0,0,0,1,0,1,,31,,,,,,,0.4,,,,,,,,8,,,,,,
A_1622,M,34,95051,3,8,4,175,1.1,0,1,1,1,1,1,,31,,,,,,,0.4,,,,,,,,8,,,,,,
A_1623,M,50,91105,1,24,4,38,0.1,0,0,0,1,0,0,,31,,,,,,,0.4,,,,,,,,8,,,,,,
A_1624,M,43,91711,1,18,3,104,1,0,0,0,1,0,0,,31,,,,,,,0.4,,,,,,,,8,,,,,,
A_1625,F,34,94305,3,10,3,114,3.3,0,0,0,0,0,1,,31,,,,,,,0.4,,,,,,,,8,,,,,,
A_1626,F,26,91910,2,1,4,38,1.7,0,0,0,1,0,0,,31,,,,,,,0.4,,,,,,,,8,,,,,,
A_1627,F,26,94024,3,0,4,30,1.3,0,0,0,1,1,0,,31,,,,,,,0.4,,,,,,,,8,,,,,,
A_1628,M,48,95616,3,22,2,19,0.1,106,0,0,0,0,0,,31,,,,,,,0.4,,,,,,,,8,,,,,,
A_1629,M,49,95192,1,25,4,25,1,0,0,0,1,1,0,,31,,,,,,,0.4,,,,,,,,8,,,,,,
A_1630,F,47,90027,3,22,4,124,5,0,0,0,0,0,1,,31,,,,,,,0.4,,,,,,,,8,,,,,,
A_1631,F,43,94110,1,19,3,20,0.5,0,0,0,0,0,0,,31,,,,,,,0.4,,,,,,,,8,,,,,,
A_1632,F,40,90275,3,15,1,83,1,0,0,0,0,0,0,,31,,,,,,,0.4,,,,,,,,8,,,,,,
A_1633,M,31,94111,2,5,4,18,0.3,0,0,0,0,1,0,,31,,,,,,,0.4,,,,,,,,8,,,,,,
A_1634,F,27,94305,3,1,1,99,3,149,0,0,0,1,1,,31,,,,,,,0.4,,,,,,,,8,,,,,,
A_1635,F,55,92626,2,29,3,62,0.3,0,0,0,1,0,0,,31,,,,,,,0.4,,,,,,,,8,,,,,,
A_1636,F,54,92647,2,30,1,24,0.1,0,0,0,0,0,0,,31,,,,,,,0.4,,,,,,,,8,,,,,,
A_1637,F,23,94720,1,-1,4,13,1,84,0,0,1,0,0,,31,,,,,,,0.4,,,,,,,,8,,,,,,
A_1638,M,54,90095,3,28,2,64,0.8,0,1,0,1,0,0,,31,,,,,,,0.4,,,,,,,,8,,,,,,
A_1639,M,57,92831,1,33,3,62,2.67,240,0,0,0,0,0,,31,,,,,,,0.4,,,,,,,,8,,,,,,
A_1640,F,41,94304,2,15,1,158,4.7,0,1,1,0,1,1,,31,,,,,,,0.4,,,,,,,,8,,,,,,
A_1641,F,28,94024,1,4,1,88,5.4,0,0,0,1,0,0,,31,,,,,,,0.4,,,,,,,,8,,,,,,
A_1642,F,33,94109,1,7,4,28,0.8,0,0,0,1,0,0,,31,,,,,,,0.4,,,,,,,,8,,,,,,
A_1643,F,51,94132,3,27,2,52,1,0,0,0,0,0,0,,31,,,,,,,0.4,,,,,,,,8,,,,,,
A_1644,F,28,95136,1,4,4,82,0,0,0,0,1,1,0,,31,,,,,,,0.4,,,,,,,,8,,,,,,
A_1645,F,63,91711,1,37,2,140,6.9,97,0,0,0,1,0,,30,,,,,,,0.4,,,,,,,,8,,,,,,
A_1646,F,29,90028,2,4,1,80,0.8,0,0,0,1,1,0,,30,,,,,,,0.4,,,,,,,,8,,,,,,
A_1647,M,62,94720,2,38,4,58,1.2,228,0,0,0,1,0,,30,,,,,,,0.4,,,,,,,,8,,,,,,
A_1648,F,51,94701,1,25,1,180,1.7,0,0,0,1,0,0,,30,,,,,,,0.4,,,,,,,,8,,,,,,
A_1649,F,52,94608,2,28,1,55,1.6,227,0,0,0,0,0,,30,,,,,,,0.4,,,,,,,,8,,,,,,
A_1650,F,43,94110,2,16,3,65,2.67,100,0,0,0,0,0,,30,,,,,,,0.4,,,,,,,,8,,,,,,
A_1651,M,39,91910,2,12,3,62,2.33,0,0,0,0,0,0,,30,,,,,,,0.4,,,,,,,,8,,,,,,
A_1652,M,35,95670,1,9,4,23,0.3,0,0,0,0,0,0,,30,,,,,,,0.4,,,,,,,,8,,,,,,
A_1653,F,34,94309,1,10,1,35,1.7,0,0,0,1,0,0,,30,,,,,,,0.4,,,,,,,,8,,,,,,
A_1654,M,49,94701,2,24,4,35,0.2,0,0,0,0,1,0,,30,,,,,,,0.4,,,,,,,,8,,,,,,
A_1655,F,43,92009,1,18,4,74,0.4,0,0,0,0,0,0,,30,,,,,,,0.4,,,,,,,,8,,,,,,
A_1656,M,48,91330,1,24,3,14,0.4,0,0,0,1,0,0,,30,,,,,,,0.4,,,,,,,,8,,,,,,
A_1657,M,30,91007,3,4,2,83,1.5,199,0,0,0,1,0,,30,,,,,,,0.4,,,,,,,,8,,,,,,
A_1658,F,46,95814,3,21,4,71,1.9,0,0,0,0,0,0,,30,,,,,,,0.4,,,,,,,,8,,,,,,
A_1659,M,43,90245,1,17,2,53,0.7,130,1,0,1,0,0,,30,,,,,,,0.4,,,,,,,,8,,,,,,
A_1660,F,27,92121,1,3,2,103,0.6,84,0,0,0,0,0,,30,,,,,,,0.4,,,,,,,,8,,,,,,
A_1661,M,39,95827,1,15,1,109,1.7,0,0,0,1,0,0,,30,,,,,,,0.4,,,,,,,,7,,,,,,
A_1662,M,58,94304,2,33,2,60,1.9,94,1,0,1,0,0,,30,,,,,,,0.4,,,,,,,,7,,,,,,
A_1663,F,44,94542,2,17,3,12,0.67,0,0,0,1,0,0,,30,,,,,,,0.4,,,,,,,,7,,,,,,
A_1664,M,39,92354,1,15,2,141,8,0,0,0,1,0,0,,30,,,,,,,0.4,,,,,,,,7,,,,,,
A_1665,F,35,92843,1,10,1,128,3.8,0,0,0,1,0,0,,30,,,,,,,0.4,,,,,,,,7,,,,,,
A_1666,F,41,95192,1,16,3,98,1,296,0,0,0,0,0,,30,,,,,,,0.4,,,,,,,,7,,,,,,
A_1667,F,43,94035,3,18,1,41,0.5,0,0,0,0,0,0,,30,,,,,,,0.4,,,,,,,,7,,,,,,
A_1668,F,55,90717,3,25,2,90,4.5,0,0,0,0,1,0,,30,,,,,,,0.4,,,,,,,,7,,,,,,
A_1669,M,32,92675,1,6,1,31,0.3,0,0,0,0,0,0,,30,,,,,,,0.4,,,,,,,,7,,,,,,
A_1670,M,56,91335,3,26,1,74,3,0,0,0,0,0,0,,30,,,,,,,0.4,,,,,,,,7,,,,,,
A_1671,F,30,93101,3,5,4,83,1.8,0,0,0,0,1,0,,30,,,,,,,0.4,,,,,,,,7,,,,,,
A_1672,F,65,94005,3,39,1,35,0.5,0,0,0,0,0,0,,30,,,,,,,0.4,,,,,,,,7,,,,,,
A_1673,F,31,95616,1,7,1,140,4,0,0,0,0,1,0,,30,,,,,,,0.4,,,,,,,,7,,,,,,
A_1674,F,41,90019,3,15,3,65,0.5,0,0,0,0,0,0,,29,,,,,,,0.4,,,,,,,,7,,,,,,
A_1675,M,55,90007,1,29,3,35,1.4,0,0,0,0,0,0,,29,,,,,,,0.4,,,,,,,,7,,,,,,
A_1676,F,37,94043,3,7,4,73,1.8,0,0,0,1,1,0,,29,,,,,,,0.4,,,,,,,,7,,,,,,
A_1677,M,34,93555,2,10,1,29,1.5,0,0,0,1,0,0,,29,,,,,,,0.4,,,,,,,,7,,,,,,
A_1678,F,34,92122,2,9,4,55,2,147,0,0,0,1,0,,29,,,,,,,0.4,,,,,,,,7,,,,,,
A_1679,F,33,95521,2,9,4,20,0.7,0,0,0,1,0,0,,29,,,,,,,0.4,,,,,,,,7,,,,,,
A_1680,F,48,92122,2,23,1,70,2.8,0,0,0,0,0,0,,29,,,,,,,0.4,,,,,,,,7,,,,,,
A_1681,M,28,92121,1,3,4,81,0.2,0,0,0,0,0,0,,29,,,,,,,0.4,,,,,,,,7,,,,,,
A_1682,M,30,92173,1,4,2,25,0.3,0,1,0,1,0,0,,29,,,,,,,0.4,,,,,,,,7,,,,,,
A_1683,M,44,92677,1,20,2,119,7.5,239,0,0,1,0,0,,29,,,,,,,0.4,,,,,,,,7,,,,,,
A_1684,F,61,90095,2,35,4,49,1.7,185,0,0,0,0,0,,29,,,,,,,0.4,,,,,,,,7,,,,,,
A_1685,M,59,92407,1,33,1,38,1.4,0,0,0,1,1,0,,29,,,,,,,0.4,,,,,,,,7,,,,,,
A_1686,F,33,91103,3,7,2,80,1.5,0,0,0,1,1,0,,29,,,,,,,0.4,,,,,,,,7,,,,,,
A_1687,F,56,93407,1,32,1,84,4.3,0,0,0,1,1,0,,29,,,,,,,0.4,,,,,,,,7,,,,,,
A_1688,M,53,95032,2,29,4,61,1.6,0,0,0,1,0,0,,29,,,,,,,0.4,,,,,,,,7,,,,,,
A_1689,M,42,91355,2,16,2,173,1.5,373,0,1,1,1,1,,29,,,,,,,0.4,,,,,,,,7,,,,,,
A_1690,F,43,94301,1,19,2,60,2.5,0,1,0,0,0,0,,29,,,,,,,0.4,,,,,,,,7,,,,,,
A_1691,M,35,90277,3,9,2,83,4.5,0,0,0,1,0,0,,29,,,,,,,0.4,,,,,,,,7,,,,,,
A_1692,F,61,92697,2,35,1,59,2.8,0,0,0,0,0,0,,29,,,,,,,0.4,,,,,,,,7,,,,,,
A_1693,F,39,90212,3,9,3,32,2,116,0,0,1,0,0,,29,,,,,,,0.4,,,,,,,,7,,,,,,
A_1694,M,61,91775,3,37,3,33,0.1,0,0,0,1,0,0,,29,,,,,,,0.4,,,,,,,,7,,,,,,
A_1695,M,40,90630,3,15,4,19,0.2,0,0,0,1,0,0,,29,,,,,,,0.4,,,,,,,,7,,,,,,
A_1696,M,34,95014,1,8,4,14,0.3,0,0,0,0,0,0,,29,,,,,,,0.4,,,,,,,,7,,,,,,
A_1697,M,65,93022,1,39,4,94,4.1,120,0,1,1,1,1,,29,,,,,,,0.4,,,,,,,,7,,,,,,
A_1698,M,40,94122,1,16,2,154,6.1,325,0,0,1,0,0,,29,,,,,,,0.3,,,,,,,,7,,,,,,
A_1699,M,39,92346,2,15,1,33,2,0,0,0,0,0,0,,28,,,,,,,0.3,,,,,,,,7,,,,,,
A_1700,M,61,93302,3,35,2,28,0.2,135,0,0,1,0,0,,28,,,,,,,0.3,,,,,,,,7,,,,,,
A_1701,F,40,93407,1,16,1,44,1.8,0,1,0,1,0,0,,28,,,,,,,0.3,,,,,,,,7,,,,,,
A_1702,M,49,93107,3,23,2,81,0.8,0,0,0,0,0,0,,28,,,,,,,0.3,,,,,,,,7,,,,,,
A_1703,F,43,95126,3,18,1,29,0.5,0,0,0,1,0,0,,28,,,,,,,0.3,,,,,,,,7,,,,,,
A_1704,M,45,94025,3,21,3,58,0.3,0,1,0,1,0,0,,28,,,,,,,0.3,,,,,,,,7,,,,,,
A_1705,F,52,95064,2,28,4,38,0.9,0,0,0,0,1,0,,28,,,,,,,0.3,,,,,,,,7,,,,,,
A_1706,M,32,93943,1,8,3,82,1.5,0,0,0,1,1,0,,28,,,,,,,0.3,,,,,,,,7,,,,,,
A_1707,F,31,94720,3,7,1,18,0.4,0,0,0,1,0,0,,28,,,,,,,0.3,,,,,,,,7,,,,,,
A_1708,F,27,94305,2,2,2,45,1.7,0,0,0,0,1,0,,28,,,,,,,0.3,,,,,,,,7,,,,,,
A_1709,M,33,92507,1,9,4,64,3.4,0,0,0,0,0,0,,28,,,,,,,0.3,,,,,,,,7,,,,,,
A_1710,M,65,94708,1,40,3,48,2.4,0,0,0,0,1,0,,28,,,,,,,0.3,,,,,,,,7,,,,,,
A_1711,F,62,90717,3,37,1,24,0.3,0,1,0,1,0,0,,28,,,,,,,0.3,,,,,,,,6,,,,,,
A_1712,F,55,92093,3,25,4,65,2,0,0,0,1,0,0,,28,,,,,,,0.3,,,,,,,,6,,,,,,
A_1713,F,46,95037,1,20,1,111,0,329,0,0,0,0,0,,28,,,,,,,0.3,,,,,,,,6,,,,,,
A_1714,F,37,91107,2,12,3,114,0.6,0,0,0,1,0,0,,28,,,,,,,0.3,,,,,,,,6,,,,,,
A_1715,M,60,91711,3,35,2,39,1.6,0,0,0,1,0,0,,28,,,,,,,0.3,,,,,,,,6,,,,,,
A_1716,F,44,94112,3,14,1,19,0.75,0,0,0,0,1,0,,28,,,,,,,0.3,,,,,,,,6,,,,,,
A_1717,M,35,94085,2,9,3,22,0.1,0,0,1,1,1,0,,28,,,,,,,0.3,,,,,,,,6,,,,,,
A_1718,F,52,94928,2,28,4,49,1.1,0,0,0,1,0,0,,28,,,,,,,0.3,,,,,,,,6,,,,,,
A_1719,M,30,90095,1,4,1,40,0.3,0,0,0,1,0,0,,28,,,,,,,0.3,,,,,,,,6,,,,,,
A_1720,F,62,93407,1,36,1,63,1.6,118,0,0,1,0,0,,28,,,,,,,0.3,,,,,,,,6,,,,,,
A_1721,M,41,94305,1,15,1,55,2.8,0,0,0,0,0,0,,28,,,,,,,0.3,,,,,,,,6,,,,,,
A_1722,M,38,92096,2,14,1,33,2,0,0,0,1,0,0,,28,,,,,,,0.3,,,,,,,,6,,,,,,
A_1723,F,52,92054,3,26,4,31,1.5,0,0,0,1,0,0,,25,,,,,,,0.3,,,,,,,,6,,,,,,
A_1724,F,48,92624,1,24,4,24,0.2,0,0,0,1,0,0,,25,,,,,,,0.3,,,,,,,,6,,,,,,
A_1725,M,47,90009,3,22,4,81,3.6,0,0,0,1,1,0,,25,,,,,,,0.3,,,,,,,,6,,,,,,
A_1726,F,41,95422,2,17,1,81,0.8,223,0,0,1,0,0,,25,,,,,,,0.3,,,,,,,,6,,,,,,
A_1727,F,44,95032,1,20,2,113,3.3,0,0,0,1,1,0,,25,,,,,,,0.3,,,,,,,,6,,,,,,
A_1728,F,31,92037,1,6,2,92,3.3,0,0,0,0,0,0,,25,,,,,,,0.3,,,,,,,,6,,,,,,
A_1729,M,50,92806,1,25,1,81,1.2,0,0,0,0,0,0,,25,,,,,,,0.3,,,,,,,,6,,,,,,
A_1730,M,36,90212,3,11,3,101,1.2,0,1,0,0,1,0,,25,,,,,,,0.3,,,,,,,,6,,,,,,
A_1731,M,52,90720,2,26,3,78,3,0,0,0,0,1,0,,25,,,,,,,0.3,,,,,,,,6,,,,,,
A_1732,M,62,92521,3,38,2,78,0,0,0,0,1,0,0,,25,,,,,,,0.3,,,,,,,,6,,,,,,
A_1733,F,55,94025,2,30,1,35,1.5,118,0,0,0,1,0,,25,,,,,,,0.3,,,,,,,,6,,,,,,
A_1734,M,61,93907,3,37,2,9,0.3,0,0,0,1,0,0,,25,,,,,,,0.3,,,,,,,,6,,,,,,
A_1735,F,34,95741,2,7,4,82,2,0,0,0,1,1,0,,25,,,,,,,0.3,,,,,,,,6,,,,,,
A_1736,M,34,94305,3,9,1,41,2.5,0,0,0,0,0,0,,25,,,,,,,0.3,,,,,,,,6,,,,,,
A_1737,M,59,92407,3,35,1,84,1.8,0,0,0,1,0,0,,25,,,,,,,0.3,,,,,,,,6,,,,,,
A_1738,F,41,91910,2,17,4,42,2.2,185,1,0,1,0,0,,25,,,,,,,0.3,,,,,,,,6,,,,,,
A_1739,M,33,92251,1,8,3,54,2.3,0,0,0,0,1,0,,25,,,,,,,0.3,,,,,,,,6,,,,,,
A_1740,M,55,95821,3,30,2,84,0,0,0,0,0,0,0,,25,,,,,,,0.3,,,,,,,,6,,,,,,
A_1741,M,64,91103,1,40,1,131,3.8,0,0,0,0,0,0,,25,,,,,,,0.3,,,,,,,,6,,,,,,
A_1742,M,44,90024,3,19,2,85,3.8,0,0,0,1,0,0,,25,,,,,,,0.3,,,,,,,,6,,,,,,
A_1743,M,32,92093,1,8,4,84,3.4,0,0,0,1,0,0,,25,,,,,,,0.3,,,,,,,,6,,,,,,
A_1744,M,67,95616,3,41,4,114,2.4,0,0,0,1,0,0,,25,,,,,,,0.3,,,,,,,,6,,,,,,
A_1745,M,40,94612,3,14,3,61,0.5,0,0,0,1,0,0,,25,,,,,,,0.3,,,,,,,,6,,,,,,
A_1746,M,57,92821,3,31,1,39,2.2,0,0,0,1,1,0,,25,,,,,,,0.3,,,,,,,,6,,,,,,
A_1747,M,59,95818,1,35,2,21,1,120,0,0,1,0,0,,25,,,,,,,0.3,,,,,,,,6,,,,,,
A_1748,F,43,91423,3,17,4,111,5.4,0,0,0,1,0,1,,25,,,,,,,0.3,,,,,,,,5,,,,,,
